Order_ID,Customer_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Payment_Method,Marketing_Channel,Gross_Amount,Discount,Revenue,Cost,Profit,Payment_Status,Lost_Revenue_Payment,Delivery_Days,Order_Status,Lost_Revenue_Return,Last_Purchase_Days,Customer_Rating,Customer_Segment,Discount_Leak,Potential_Revenue_Leak
ORD23633,CUST02769,2026-05-08 08:00:00,Watch,Fashion,West,2,709,UPI,Referral,1418,0,1418.0,1062.2098092299234,355.7901907700766,Success,0.0,5,Completed,0.0,122,4.5,At Risk,0.0,0.0
ORD23634,CUST02408,2026-05-08 08:30:00,Shoes,Fashion,East,4,38052,UPI,Google,152208,0,152208.0,99791.8875892659,52416.1124107341,Success,0.0,6,Completed,0.0,80,4.5,High Value,0.0,0.0
ORD23635,CUST05498,2026-05-08 09:00:00,Headphones,Home,East,2,38020,UPI,Direct,76040,5,72238.0,40072.15762930401,32165.842370695987,Success,0.0,11,Cancelled,0.0,47,2.8,High Value,0.0,0.0
ORD23636,CUST03792,2026-05-08 09:30:00,Shoes,Fashion,North,2,19378,UPI,Email,38756,10,34880.4,21038.6694277759,13841.7305722241,Success,0.0,3,Completed,0.0,32,2.6,High Value,0.0,0.0
ORD23637,CUST03294,2026-05-08 10:00:00,Headphones,Home,North,3,28185,Credit Card,Referral,84555,30,59188.49999999999,37831.516048363155,21356.983951636837,Success,0.0,9,Completed,0.0,106,1.6,High Value At Risk,0.0,0.0
ORD23638,CUST02847,2026-05-08 10:30:00,Headphones,Home,South,3,40635,UPI,Direct,121905,20,97524.0,76526.21923124968,20997.780768750323,Success,0.0,11,Completed,0.0,102,1.2,High Value At Risk,0.0,0.0
ORD23639,CUST07843,2026-05-08 11:00:00,Headphones,Fashion,East,2,31469,UPI,Referral,62938,20,50350.4,40339.34933813822,10011.05066186178,Failed,50350.4,2,Completed,0.0,87,1.1,High Value,0.0,50350.4
ORD23640,CUST06509,2026-05-08 11:30:00,TV,Accessories,East,1,44434,UPI,Google,44434,25,33325.5,22059.03064110365,11266.46935889635,Success,0.0,6,Completed,0.0,41,4.1,High Value,0.0,0.0
ORD23641,CUST03312,2026-05-08 12:00:00,TV,Accessories,South,3,542,UPI,Instagram,1626,25,1219.5,775.5665662722489,443.9334337277511,Success,0.0,10,Cancelled,0.0,152,1.8,At Risk,0.0,0.0
ORD23642,CUST09630,2026-05-08 12:30:00,Smartphone,Electronics,West,2,37221,Net Banking,Email,74442,20,59553.600000000006,48819.06867342836,10734.531326571647,Success,0.0,9,Completed,0.0,86,1.1,High Value,0.0,0.0
ORD23643,CUST00127,2026-05-08 13:00:00,Headphones,Electronics,West,2,18534,Debit Card,Instagram,37068,5,35214.6,22166.775571011876,13047.824428988122,Success,0.0,13,Completed,0.0,25,2.9,High Value,0.0,0.0
ORD23644,CUST05607,2026-05-08 13:30:00,TV,Accessories,East,1,31022,Credit Card,Email,31022,15,26368.7,15059.548064289183,11309.151935710817,Success,0.0,8,Completed,0.0,120,2.3,At Risk,0.0,0.0
ORD23645,CUST09813,2026-05-08 14:00:00,Furniture,Fashion,North,3,23219,Credit Card,Direct,69657,10,62691.3,47254.49223372427,15436.807766275735,Success,0.0,3,Completed,0.0,124,3.9,High Value At Risk,0.0,0.0
ORD23646,CUST07695,2026-05-08 14:30:00,TV,Accessories,East,4,20940,UPI,Google,83760,25,62820.0,43359.80678860209,19460.193211397913,Success,0.0,11,Cancelled,0.0,144,1.7,High Value At Risk,0.0,0.0
ORD23647,CUST03320,2026-05-08 15:00:00,Watch,Accessories,North,4,30537,Credit Card,Referral,122148,0,122148.0,69123.83293289735,53024.16706710265,Success,0.0,2,Completed,0.0,44,4.3,High Value,0.0,0.0
ORD23648,CUST08674,2026-05-08 15:30:00,Watch,Accessories,North,2,22216,Debit Card,Referral,44432,15,37767.2,23653.058742548033,14114.141257451964,Success,0.0,14,Completed,0.0,143,1.1,High Value At Risk,0.0,0.0
ORD23649,CUST05432,2026-05-08 16:00:00,Kitchen Appliance,Home,East,4,20864,UPI,Referral,83456,20,66764.8,49253.860126112006,17510.939873887997,Success,0.0,4,Completed,0.0,41,2.1,High Value,0.0,0.0
ORD23650,CUST04379,2026-05-08 16:30:00,Kitchen Appliance,Electronics,South,1,18500,UPI,Referral,18500,15,15725.0,9278.5682200978,6446.431779902199,Success,0.0,8,Completed,0.0,60,3.3,Regular,0.0,0.0
ORD23651,CUST07170,2026-05-08 17:00:00,Furniture,Home,North,2,27257,UPI,Direct,54514,25,40885.5,32581.399805995334,8304.100194004666,Success,0.0,8,Completed,0.0,114,2.1,High Value At Risk,0.0,0.0
ORD23652,CUST02122,2026-05-08 17:30:00,Watch,Electronics,North,1,18464,Debit Card,Instagram,18464,30,12924.8,10563.435844482414,2361.3641555175855,Success,0.0,3,Completed,0.0,133,4.6,At Risk,1292.48,1292.48
ORD23653,CUST03136,2026-05-08 18:00:00,Laptop,Fashion,North,2,23573,Credit Card,Instagram,47146,20,37716.8,31607.115666583224,6109.684333416779,Success,0.0,10,Completed,0.0,41,1.6,High Value,0.0,0.0
ORD23654,CUST06491,2026-05-08 18:30:00,Furniture,Accessories,North,3,16603,Credit Card,Direct,49809,20,39847.200000000004,24239.803213730906,15607.396786269099,Success,0.0,10,Completed,0.0,26,2.2,High Value,0.0,0.0
ORD23655,CUST06141,2026-05-08 19:00:00,Kitchen Appliance,Fashion,West,4,17152,UPI,Referral,68608,10,61747.200000000004,48855.81194120035,12891.388058799654,Success,0.0,1,Completed,0.0,145,1.1,High Value At Risk,0.0,0.0
ORD23656,CUST00239,2026-05-08 19:30:00,Headphones,Accessories,South,1,49794,Debit Card,Direct,49794,20,39835.200000000004,26656.722763528694,13178.47723647131,Success,0.0,7,Completed,0.0,76,1.6,High Value,0.0,0.0
ORD23657,CUST01421,2026-05-08 20:00:00,Shoes,Accessories,South,2,29492,Net Banking,Email,58984,20,47187.200000000004,29881.38114306066,17305.818856939346,Success,0.0,11,Completed,0.0,61,3.2,High Value,0.0,0.0
ORD23658,CUST00341,2026-05-08 20:30:00,Watch,Fashion,East,3,32749,Debit Card,Referral,98247,20,78597.6,45545.817043416086,33051.78295658392,Success,0.0,5,Completed,0.0,131,2.5,High Value At Risk,0.0,0.0
ORD23659,CUST07521,2026-05-08 21:00:00,Laptop,Home,West,1,4478,UPI,Referral,4478,25,3358.5,2126.1314703698977,1232.3685296301023,Success,0.0,12,Cancelled,0.0,158,1.2,At Risk,0.0,0.0
ORD23660,CUST04988,2026-05-08 21:30:00,TV,Fashion,North,3,48463,Debit Card,Direct,145389,10,130850.1,79993.07000171702,50857.02999828299,Success,0.0,9,Completed,0.0,99,4.1,High Value At Risk,0.0,0.0
ORD23661,CUST09679,2026-05-08 22:00:00,TV,Fashion,North,4,9975,Net Banking,Google,39900,10,35910.0,20401.190871478306,15508.809128521694,Success,0.0,8,Completed,0.0,85,4.4,High Value,0.0,0.0
ORD23662,CUST04076,2026-05-08 22:30:00,TV,Fashion,North,2,31667,Debit Card,Email,63334,30,44333.799999999996,26615.058068925275,17718.74193107472,Success,0.0,7,Completed,0.0,75,1.6,High Value,0.0,0.0
ORD23663,CUST05413,2026-05-08 23:00:00,Kitchen Appliance,Home,North,4,12568,UPI,Instagram,50272,10,45244.8,34528.138571168805,10716.661428831198,Success,0.0,14,Completed,0.0,126,2.5,High Value At Risk,0.0,0.0
ORD23664,CUST08925,2026-05-08 23:30:00,TV,Accessories,West,3,21067,Debit Card,Google,63201,5,60040.95,49408.87488134938,10632.075118650617,Success,0.0,4,Returned,60040.95,4,3.8,High Value,0.0,60040.95
ORD23665,CUST03479,2026-05-09 00:00:00,Shoes,Accessories,South,1,37563,Credit Card,Google,37563,10,33806.700000000004,21862.971255140215,11943.728744859789,Success,0.0,10,Returned,33806.700000000004,53,2.1,High Value,0.0,33806.700000000004
ORD23666,CUST08354,2026-05-09 00:30:00,Smartphone,Home,North,4,28514,Net Banking,Email,114056,25,85542.0,66017.81223531031,19524.18776468969,Success,0.0,14,Completed,0.0,77,1.9,High Value,0.0,0.0
ORD23667,CUST07671,2026-05-09 01:00:00,Smartphone,Home,North,3,26408,UPI,Email,79224,5,75262.8,62059.89500573366,13202.90499426634,Success,0.0,8,Completed,0.0,120,4.8,High Value At Risk,0.0,0.0
ORD23668,CUST02496,2026-05-09 01:30:00,Headphones,Electronics,East,2,3156,UPI,Instagram,6312,25,4734.0,3989.4001238904307,744.5998761095693,Success,0.0,2,Completed,0.0,94,2.7,At Risk,473.40000000000003,473.40000000000003
ORD23669,CUST07863,2026-05-09 02:00:00,Furniture,Accessories,West,1,13858,UPI,Instagram,13858,15,11779.3,8659.934736289151,3119.365263710848,Success,0.0,5,Completed,0.0,78,4.1,Regular,0.0,0.0
ORD23670,CUST08053,2026-05-09 02:30:00,Furniture,Accessories,South,4,25348,Debit Card,Instagram,101392,0,101392.0,78880.89245297926,22511.107547020743,Success,0.0,4,Completed,0.0,140,4.5,High Value At Risk,0.0,0.0
ORD23671,CUST08324,2026-05-09 03:00:00,Kitchen Appliance,Home,East,4,20277,Debit Card,Instagram,81108,10,72997.2,49335.960155349174,23661.239844650823,Failed,72997.2,10,Completed,0.0,157,2.2,High Value At Risk,0.0,72997.2
ORD23672,CUST01858,2026-05-09 03:30:00,Watch,Accessories,South,2,9784,Net Banking,Direct,19568,15,16632.8,9223.984392443903,7408.815607556096,Failed,16632.8,1,Completed,0.0,160,4.6,At Risk,0.0,16632.8
ORD23673,CUST09435,2026-05-09 04:00:00,TV,Accessories,East,4,7387,Debit Card,Instagram,29548,15,25115.8,17542.270178547395,7573.529821452605,Success,0.0,2,Completed,0.0,123,1.8,At Risk,0.0,0.0
ORD23674,CUST08864,2026-05-09 04:30:00,Headphones,Fashion,North,1,40680,Credit Card,Email,40680,25,30510.0,20953.76615352189,9556.23384647811,Success,0.0,9,Completed,0.0,43,1.1,High Value,0.0,0.0
ORD23675,CUST00505,2026-05-09 05:00:00,Kitchen Appliance,Electronics,South,3,44977,Credit Card,Direct,134931,15,114691.34999999999,85300.58180715273,29390.76819284726,Success,0.0,4,Completed,0.0,80,1.2,High Value,0.0,0.0
ORD23676,CUST07468,2026-05-09 05:30:00,Shoes,Home,South,3,31901,Net Banking,Referral,95703,0,95703.0,75968.50415418697,19734.495845813028,Success,0.0,11,Cancelled,0.0,92,2.0,High Value At Risk,0.0,0.0
ORD23677,CUST02157,2026-05-09 06:00:00,Headphones,Accessories,South,3,31571,Credit Card,Instagram,94713,25,71034.75,60308.15159991336,10726.598400086637,Success,0.0,11,Cancelled,0.0,35,2.0,High Value,7103.475,7103.475
ORD23678,CUST09454,2026-05-09 06:30:00,Smartphone,Home,West,3,42407,Credit Card,Email,127221,0,127221.0,107502.0922736962,19718.907726303805,Success,0.0,6,Returned,127221.0,69,4.6,High Value,0.0,127221.0
ORD23679,CUST08485,2026-05-09 07:00:00,Smartphone,Home,South,4,28007,UPI,Email,112028,0,112028.0,89537.41963523821,22490.580364761787,Success,0.0,10,Cancelled,0.0,125,1.2,High Value At Risk,0.0,0.0
ORD23680,CUST04924,2026-05-09 07:30:00,Furniture,Accessories,North,2,43566,Credit Card,Instagram,87132,20,69705.6,41436.61169685995,28268.988303140053,Success,0.0,2,Returned,69705.6,32,2.6,High Value,0.0,69705.6
ORD23681,CUST09252,2026-05-09 08:00:00,Watch,Electronics,North,4,32601,Credit Card,Email,130404,25,97803.0,80031.71459473533,17771.285405264673,Success,0.0,11,Completed,0.0,23,1.1,High Value,9780.300000000001,9780.300000000001
ORD23682,CUST05555,2026-05-09 08:30:00,Smartphone,Fashion,North,2,33049,Credit Card,Instagram,66098,30,46268.6,36563.80969690684,9704.790303093156,Success,0.0,10,Completed,0.0,27,1.6,High Value,0.0,0.0
ORD23683,CUST05739,2026-05-09 09:00:00,Headphones,Fashion,East,4,3717,Debit Card,Instagram,14868,10,13381.2,11066.687455610889,2314.512544389112,Success,0.0,2,Completed,0.0,63,2.5,Regular,0.0,0.0
ORD23684,CUST02796,2026-05-09 09:30:00,Furniture,Electronics,North,1,42046,Debit Card,Google,42046,10,37841.4,21207.537941501945,16633.862058498056,Success,0.0,11,Cancelled,0.0,30,2.5,High Value,0.0,0.0
ORD23685,CUST09394,2026-05-09 10:00:00,TV,Fashion,South,3,25999,Net Banking,Direct,77997,5,74097.15,58082.874896467205,16014.27510353279,Success,0.0,2,Completed,0.0,135,1.8,High Value At Risk,0.0,0.0
ORD23686,CUST06901,2026-05-09 10:30:00,Kitchen Appliance,Home,North,3,37133,Credit Card,Direct,111399,5,105829.04999999999,83334.27496790983,22494.775032090154,Success,0.0,1,Completed,0.0,98,1.6,High Value At Risk,0.0,0.0
ORD23687,CUST02161,2026-05-09 11:00:00,Laptop,Electronics,North,2,16536,Credit Card,Referral,33072,25,24804.0,15805.690169044401,8998.309830955599,Success,0.0,6,Completed,0.0,140,4.2,At Risk,0.0,0.0
ORD23688,CUST07334,2026-05-09 11:30:00,Smartphone,Fashion,East,4,3495,UPI,Email,13980,20,11184.0,6378.795278054008,4805.204721945992,Success,0.0,14,Completed,0.0,174,1.2,At Risk,0.0,0.0
ORD23689,CUST07672,2026-05-09 12:00:00,Headphones,Electronics,South,1,32540,Credit Card,Instagram,32540,20,26032.0,21662.578292250433,4369.421707749567,Success,0.0,6,Completed,0.0,96,4.3,At Risk,0.0,0.0
ORD23690,CUST06222,2026-05-09 12:30:00,Laptop,Accessories,East,2,15135,UPI,Instagram,30270,25,22702.5,15102.228473417423,7600.271526582577,Success,0.0,6,Completed,0.0,24,2.4,Regular,0.0,0.0
ORD23691,CUST08911,2026-05-09 13:00:00,Smartphone,Accessories,North,2,7347,UPI,Google,14694,10,13224.6,8788.197618055878,4436.402381944123,Failed,13224.6,11,Cancelled,0.0,80,1.8,Regular,0.0,13224.6
ORD23692,CUST09070,2026-05-09 13:30:00,Smartphone,Accessories,East,2,41839,UPI,Email,83678,10,75310.2,43401.14809994289,31909.051900057108,Success,0.0,14,Cancelled,0.0,110,2.9,High Value At Risk,0.0,0.0
ORD23693,CUST03268,2026-05-09 14:00:00,Shoes,Home,West,1,47722,Credit Card,Referral,47722,5,45335.9,38386.84738834252,6949.052611657484,Success,0.0,13,Completed,0.0,162,3.0,High Value At Risk,0.0,0.0
ORD23694,CUST04498,2026-05-09 14:30:00,Smartphone,Fashion,West,4,9567,Credit Card,Instagram,38268,15,32527.8,21085.98200925245,11441.81799074755,Success,0.0,1,Returned,32527.8,164,4.3,High Value At Risk,0.0,32527.8
ORD23695,CUST06977,2026-05-09 15:00:00,Furniture,Fashion,East,3,16822,UPI,Email,50466,15,42896.1,25969.852121099615,16926.247878900384,Success,0.0,6,Returned,42896.1,13,2.3,High Value,0.0,42896.1
ORD23696,CUST08256,2026-05-09 15:30:00,Laptop,Home,South,3,31894,Debit Card,Direct,95682,10,86113.8,69953.07722186185,16160.722778138152,Success,0.0,12,Completed,0.0,78,1.6,High Value,0.0,0.0
ORD23697,CUST02700,2026-05-09 16:00:00,Laptop,Fashion,South,4,23585,UPI,Direct,94340,15,80189.0,50527.24660340472,29661.753396595283,Success,0.0,8,Completed,0.0,6,1.0,High Value,0.0,0.0
ORD23698,CUST05545,2026-05-09 16:30:00,TV,Fashion,South,2,39265,Debit Card,Referral,78530,5,74603.5,41761.98832903303,32841.51167096697,Success,0.0,11,Completed,0.0,129,2.2,High Value At Risk,0.0,0.0
ORD23699,CUST00373,2026-05-09 17:00:00,Furniture,Fashion,South,1,4693,UPI,Instagram,4693,10,4223.7,3526.0345123809807,697.6654876190191,Success,0.0,4,Completed,0.0,58,2.9,Regular,0.0,0.0
ORD23700,CUST04028,2026-05-09 17:30:00,Kitchen Appliance,Home,East,4,42272,Net Banking,Google,169088,15,143724.8,97926.83278548796,45797.96721451203,Success,0.0,2,Completed,0.0,123,1.8,High Value At Risk,0.0,0.0
ORD23701,CUST08498,2026-05-09 18:00:00,Laptop,Electronics,North,4,30402,Debit Card,Referral,121608,25,91206.0,61555.20516420152,29650.79483579848,Success,0.0,8,Completed,0.0,27,3.7,High Value,0.0,0.0
ORD23702,CUST02515,2026-05-09 18:30:00,Headphones,Electronics,East,3,3681,Credit Card,Direct,11043,5,10490.85,7844.4981985780905,2646.35180142191,Success,0.0,11,Completed,0.0,111,2.2,At Risk,0.0,0.0
ORD23703,CUST00932,2026-05-09 19:00:00,Headphones,Fashion,South,2,23656,UPI,Referral,47312,5,44946.4,28663.769271380126,16282.630728619875,Success,0.0,11,Cancelled,0.0,160,2.5,High Value At Risk,0.0,0.0
ORD23704,CUST07472,2026-05-09 19:30:00,Kitchen Appliance,Accessories,South,4,31370,UPI,Google,125480,30,87836.0,59446.73516167902,28389.26483832098,Success,0.0,14,Completed,0.0,41,2.3,High Value,0.0,0.0
ORD23705,CUST01991,2026-05-09 20:00:00,Watch,Electronics,South,4,42215,Debit Card,Instagram,168860,10,151974.0,116758.36982762231,35215.630172377685,Success,0.0,2,Completed,0.0,94,3.7,High Value At Risk,0.0,0.0
ORD23706,CUST03657,2026-05-09 20:30:00,Watch,Accessories,West,3,34497,UPI,Email,103491,20,82792.8,58483.04582480898,24309.754175191025,Success,0.0,6,Completed,0.0,173,2.6,High Value At Risk,0.0,0.0
ORD23707,CUST09608,2026-05-09 21:00:00,Watch,Home,South,2,9776,Debit Card,Direct,19552,15,16619.2,12101.999474091992,4517.200525908009,Success,0.0,1,Completed,0.0,54,3.0,Regular,0.0,0.0
ORD23708,CUST06791,2026-05-09 21:30:00,Kitchen Appliance,Fashion,East,1,24665,Debit Card,Email,24665,15,20965.25,13498.56145947297,7466.6885405270295,Success,0.0,4,Completed,0.0,75,3.7,Regular,0.0,0.0
ORD23709,CUST08554,2026-05-09 22:00:00,Smartphone,Home,East,3,27483,Net Banking,Email,82449,20,65959.2,40617.48993497558,25341.710065024417,Success,0.0,12,Completed,0.0,97,2.1,High Value At Risk,0.0,0.0
ORD23710,CUST05384,2026-05-09 22:30:00,Kitchen Appliance,Fashion,North,1,9596,UPI,Email,9596,5,9116.199999999999,6104.513233240161,3011.686766759838,Success,0.0,1,Completed,0.0,118,4.4,At Risk,0.0,0.0
ORD23711,CUST00716,2026-05-09 23:00:00,TV,Fashion,West,1,47903,UPI,Email,47903,5,45507.85,34385.96221665349,11121.887783346509,Success,0.0,4,Completed,0.0,164,1.8,High Value At Risk,0.0,0.0
ORD23712,CUST09838,2026-05-09 23:30:00,Smartphone,Fashion,South,2,4639,Net Banking,Google,9278,10,8350.2,6625.2115824702605,1724.9884175297402,Success,0.0,13,Completed,0.0,47,2.4,Regular,0.0,0.0
ORD23713,CUST08735,2026-05-10 00:00:00,TV,Accessories,East,1,33212,Net Banking,Email,33212,20,26569.600000000002,16808.361027110906,9761.238972889096,Success,0.0,1,Completed,0.0,179,3.2,At Risk,0.0,0.0
ORD23714,CUST01548,2026-05-10 00:30:00,Kitchen Appliance,Electronics,North,3,49427,Credit Card,Instagram,148281,25,111210.75,61702.802409067284,49507.947590932716,Success,0.0,3,Completed,0.0,72,2.9,High Value,0.0,0.0
ORD23715,CUST07993,2026-05-10 01:00:00,Furniture,Fashion,North,2,39857,Credit Card,Instagram,79714,15,67756.9,43926.49727684062,23830.40272315937,Success,0.0,7,Completed,0.0,89,4.2,High Value,0.0,0.0
ORD23716,CUST00652,2026-05-10 01:30:00,Shoes,Home,West,1,15620,Credit Card,Google,15620,30,10934.0,8714.048289248678,2219.951710751322,Success,0.0,2,Completed,0.0,158,1.7,At Risk,0.0,0.0
ORD23717,CUST01051,2026-05-10 02:00:00,TV,Fashion,North,4,43951,Debit Card,Google,175804,0,175804.0,119559.09934219709,56244.90065780291,Success,0.0,3,Completed,0.0,149,1.6,High Value At Risk,0.0,0.0
ORD23718,CUST04743,2026-05-10 02:30:00,Shoes,Accessories,North,1,46578,Credit Card,Direct,46578,20,37262.4,24791.70958941109,12470.690410588912,Failed,37262.4,5,Completed,0.0,92,2.1,High Value At Risk,0.0,37262.4
ORD23719,CUST05045,2026-05-10 03:00:00,Watch,Electronics,South,3,12386,Debit Card,Google,37158,15,31584.3,17832.36677814757,13751.933221852429,Success,0.0,1,Completed,0.0,22,4.3,High Value,0.0,0.0
ORD23720,CUST05057,2026-05-10 03:30:00,Furniture,Fashion,West,2,48561,Net Banking,Google,97122,20,77697.6,53427.88395731522,24269.716042684784,Success,0.0,8,Completed,0.0,147,4.3,High Value At Risk,0.0,0.0
ORD23721,CUST08995,2026-05-10 04:00:00,Furniture,Electronics,North,2,8482,Credit Card,Direct,16964,5,16115.8,9808.038415363126,6307.7615846368735,Success,0.0,4,Completed,0.0,147,4.5,At Risk,0.0,0.0
ORD23722,CUST07262,2026-05-10 04:30:00,Kitchen Appliance,Accessories,West,1,12223,Debit Card,Google,12223,0,12223.0,7000.012726800338,5222.987273199662,Success,0.0,5,Completed,0.0,39,3.1,Regular,0.0,0.0
ORD23723,CUST01681,2026-05-10 05:00:00,Furniture,Electronics,South,4,10905,Debit Card,Referral,43620,5,41439.0,34163.82550717861,7275.174492821388,Success,0.0,12,Completed,0.0,36,2.6,High Value,0.0,0.0
ORD23724,CUST09800,2026-05-10 05:30:00,Shoes,Fashion,North,1,9006,Credit Card,Instagram,9006,25,6754.5,4016.1318239637844,2738.3681760362156,Success,0.0,14,Completed,0.0,113,1.2,At Risk,0.0,0.0
ORD23725,CUST03523,2026-05-10 06:00:00,Kitchen Appliance,Accessories,North,3,6804,Credit Card,Google,20412,15,17350.2,13195.791547265746,4154.408452734255,Success,0.0,10,Cancelled,0.0,164,1.4,At Risk,0.0,0.0
ORD23726,CUST02058,2026-05-10 06:30:00,Furniture,Electronics,East,2,19507,Debit Card,Google,39014,5,37063.299999999996,26499.662396137443,10563.637603862553,Success,0.0,5,Completed,0.0,136,3.9,High Value At Risk,0.0,0.0
ORD23727,CUST02722,2026-05-10 07:00:00,Smartphone,Fashion,South,2,23508,Credit Card,Direct,47016,15,39963.6,29089.097966322817,10874.502033677181,Success,0.0,8,Returned,39963.6,111,2.0,High Value At Risk,0.0,39963.6
ORD23728,CUST04822,2026-05-10 07:30:00,Kitchen Appliance,Accessories,South,1,49922,Debit Card,Instagram,49922,15,42433.7,25632.60045493181,16801.099545068188,Success,0.0,3,Completed,0.0,171,2.8,High Value At Risk,0.0,0.0
ORD23729,CUST02564,2026-05-10 08:00:00,Headphones,Electronics,North,4,18577,Net Banking,Instagram,74308,20,59446.4,38897.669327908865,20548.730672091137,Success,0.0,14,Completed,0.0,138,2.9,High Value At Risk,0.0,0.0
ORD23730,CUST00203,2026-05-10 08:30:00,TV,Fashion,South,3,11036,Credit Card,Referral,33108,15,28141.8,19840.913020618904,8300.886979381095,Success,0.0,10,Cancelled,0.0,48,3.0,Regular,0.0,0.0
ORD23731,CUST00942,2026-05-10 09:00:00,Smartphone,Fashion,East,4,822,UPI,Referral,3288,10,2959.2000000000003,2505.5024451046406,453.69755489535964,Success,0.0,3,Returned,2959.2000000000003,19,4.8,Regular,0.0,2959.2000000000003
ORD23732,CUST00589,2026-05-10 09:30:00,Kitchen Appliance,Accessories,North,4,28973,UPI,Google,115892,10,104302.8,86417.18551225017,17885.61448774983,Success,0.0,2,Completed,0.0,77,3.3,High Value,0.0,0.0
ORD23733,CUST08763,2026-05-10 10:00:00,Shoes,Accessories,East,2,19541,UPI,Google,39082,20,31265.600000000002,24477.006214612924,6788.593785387078,Success,0.0,13,Completed,0.0,1,3.2,High Value,0.0,0.0
ORD23734,CUST08388,2026-05-10 10:30:00,Shoes,Fashion,West,1,32336,UPI,Instagram,32336,10,29102.4,17133.218788229897,11969.181211770105,Success,0.0,6,Completed,0.0,42,3.3,Regular,0.0,0.0
ORD23735,CUST09538,2026-05-10 11:00:00,Furniture,Fashion,North,4,47455,Credit Card,Direct,189820,10,170838.0,108487.02398882115,62350.97601117885,Success,0.0,7,Completed,0.0,167,3.3,High Value At Risk,0.0,0.0
ORD23736,CUST08610,2026-05-10 11:30:00,Laptop,Accessories,West,1,35057,Net Banking,Referral,35057,5,33304.15,21835.237965619475,11468.912034380526,Success,0.0,2,Returned,33304.15,82,3.8,High Value,0.0,33304.15
ORD23737,CUST01643,2026-05-10 12:00:00,Laptop,Accessories,South,2,515,UPI,Instagram,1030,20,824.0,571.5165943871027,252.4834056128973,Success,0.0,5,Completed,0.0,166,4.7,At Risk,0.0,0.0
ORD23738,CUST01366,2026-05-10 12:30:00,Kitchen Appliance,Fashion,North,4,23372,Debit Card,Email,93488,15,79464.8,46425.73542685852,33039.064573141484,Success,0.0,13,Cancelled,0.0,97,1.7,High Value At Risk,0.0,0.0
ORD23739,CUST07557,2026-05-10 13:00:00,TV,Accessories,West,3,19916,Net Banking,Referral,59748,20,47798.4,31009.297434544154,16789.102565455847,Success,0.0,12,Returned,47798.4,125,2.7,High Value At Risk,0.0,47798.4
ORD23740,CUST00009,2026-05-10 13:30:00,Headphones,Home,North,4,47296,Net Banking,Direct,189184,30,132428.8,112071.42794215855,20357.372057841436,Success,0.0,5,Completed,0.0,73,1.8,High Value,13242.88,13242.88
ORD23741,CUST00532,2026-05-10 14:00:00,Laptop,Electronics,West,3,17590,Credit Card,Referral,52770,25,39577.5,22022.189850677267,17555.310149322733,Success,0.0,7,Completed,0.0,111,3.6,High Value At Risk,0.0,0.0
ORD23742,CUST09745,2026-05-10 14:30:00,Watch,Fashion,South,1,21639,Credit Card,Referral,21639,30,15147.3,9064.36932964392,6082.93067035608,Success,0.0,7,Completed,0.0,39,3.6,Regular,0.0,0.0
ORD23743,CUST01036,2026-05-10 15:00:00,Furniture,Home,West,2,27528,Net Banking,Direct,55056,10,49550.4,39100.25794825504,10450.142051744959,Success,0.0,7,Completed,0.0,173,3.5,High Value At Risk,0.0,0.0
ORD23744,CUST01618,2026-05-10 15:30:00,Watch,Fashion,East,2,18658,Debit Card,Email,37316,20,29852.800000000003,25235.046761021084,4617.753238978919,Success,0.0,2,Completed,0.0,59,1.5,Regular,0.0,0.0
ORD23745,CUST06723,2026-05-10 16:00:00,Shoes,Electronics,South,2,11300,Net Banking,Instagram,22600,15,19210.0,11222.313375899384,7987.6866241006155,Success,0.0,7,Completed,0.0,93,4.0,At Risk,0.0,0.0
ORD23746,CUST03717,2026-05-10 16:30:00,Furniture,Accessories,North,2,15455,Debit Card,Email,30910,10,27819.0,16675.147330870015,11143.852669129985,Success,0.0,13,Cancelled,0.0,96,1.8,At Risk,0.0,0.0
ORD23747,CUST06076,2026-05-10 17:00:00,Smartphone,Home,North,2,45698,UPI,Instagram,91396,10,82256.40000000001,66511.17121036493,15745.228789635075,Success,0.0,1,Completed,0.0,137,1.3,High Value At Risk,0.0,0.0
ORD23748,CUST01077,2026-05-10 17:30:00,Headphones,Accessories,North,4,47214,UPI,Google,188856,25,141642.0,110838.41004738111,30803.589952618888,Success,0.0,1,Completed,0.0,120,1.1,High Value At Risk,0.0,0.0
ORD23749,CUST07604,2026-05-10 18:00:00,Kitchen Appliance,Home,East,2,42650,Net Banking,Referral,85300,20,68240.0,49356.58825823288,18883.411741767122,Success,0.0,2,Completed,0.0,1,5.0,High Value,0.0,0.0
ORD23750,CUST04016,2026-05-10 18:30:00,TV,Electronics,West,2,42043,Net Banking,Direct,84086,10,75677.40000000001,63001.85809345942,12675.541906540588,Failed,75677.40000000001,4,Completed,0.0,64,1.9,High Value,0.0,75677.40000000001
ORD23751,CUST07130,2026-05-10 19:00:00,Smartphone,Fashion,West,1,17563,Debit Card,Email,17563,25,13172.25,8899.575049075076,4272.674950924924,Success,0.0,5,Completed,0.0,41,1.1,Regular,0.0,0.0
